arm,bench,seed,rule,r,thr,tp,fp,fn,tn,recall,specificity,balanced_accuracy,precision,f1,nec,auc,ap,pauc95,r_test,r_val,T,T_at_bound
ls0.1,5,0,oracle,2,0.978948175907135,26,21,15,19306,0.6341463414634146,0.9989134371604491,0.8165298893119319,0.5531914893617021,0.5909090909090909,0.002627646967901489,0.9828913676936221,0.5221833171872547,0.6820081094689976,471.390243902439,108.8,0.43608353919224896,False
ls0.1,5,0,oracle,5,0.9567557573318481,36,56,5,19271,0.8780487804878049,0.997102499094531,0.9375756397911679,0.391304347826087,0.5413533834586466,0.00414704075363506,0.9828913676936221,0.5221833171872547,0.6820081094689976,471.390243902439,108.8,0.43608353919224896,False
ls0.1,5,0,oracle,10,0.9567557573318481,36,56,5,19271,0.8780487804878049,0.997102499094531,0.9375756397911679,0.391304347826087,0.5413533834586466,0.005370623701677053,0.9828913676936221,0.5221833171872547,0.6820081094689976,471.390243902439,108.8,0.43608353919224896,False
ls0.1,5,0,oracle,20,0.9290108978748322,40,136,1,19191,0.975609756097561,0.9929632120867181,0.9842864840921395,0.22727272727272727,0.3686635944700461,0.00774308830098774,0.9828913676936221,0.5221833171872547,0.6820081094689976,471.390243902439,108.8,0.43608353919224896,False
ls0.1,5,0,oracle,50,0.9290108978748322,40,136,1,19191,0.975609756097561,0.9929632120867181,0.9842864840921395,0.22727272727272727,0.3686635944700461,0.008700940262899378,0.9828913676936221,0.5221833171872547,0.6820081094689976,471.390243902439,108.8,0.43608353919224896,False
ls0.1,5,0,oracle,100,0.9290108978748322,40,136,1,19191,0.975609756097561,0.9929632120867181,0.9842864840921395,0.22727272727272727,0.3686635944700461,0.010073846416527938,0.9828913676936221,0.5221833171872547,0.6820081094689976,471.390243902439,108.8,0.43608353919224896,False
ls0.1,5,0,oracle,200,0.9290108978748322,40,136,1,19191,0.975609756097561,0.9929632120867181,0.9842864840921395,0.22727272727272727,0.3686635944700461,0.012206197551494895,0.9828913676936221,0.5221833171872547,0.6820081094689976,471.390243902439,108.8,0.43608353919224896,False
ls0.1,5,1,0.5,1,0.5,41,19327,0,0,1.0,0.0,0.5,0.002116893845518381,0.004224844144469061,0.9978831061544816,0.9892176621357459,0.5935922348912391,0.8093719515350066,471.390243902439,108.8,0.3714593012950661,False
ls0.1,5,1,0.5,2,0.5,41,19327,0,0,1.0,0.0,0.5,0.002116893845518381,0.004224844144469061,0.9957751558555309,0.9892176621357459,0.5935922348912391,0.8093719515350066,471.390243902439,108.8,0.3714593012950661,False
ls0.1,5,1,0.5,5,0.5,41,19327,0,0,1.0,0.0,0.5,0.002116893845518381,0.004224844144469061,0.9895044030309236,0.9892176621357459,0.5935922348912391,0.8093719515350066,471.390243902439,108.8,0.3714593012950661,False
ls0.1,5,1,0.5,10,0.5,41,19327,0,0,1.0,0.0,0.5,0.002116893845518381,0.004224844144469061,0.9792268328520038,0.9892176621357459,0.5935922348912391,0.8093719515350066,471.390243902439,108.8,0.3714593012950661,False
ls0.1,5,1,0.5,20,0.5,41,19327,0,0,1.0,0.0,0.5,0.002116893845518381,0.004224844144469061,0.9592991512383978,0.9892176621357459,0.5935922348912391,0.8093719515350066,471.390243902439,108.8,0.3714593012950661,False
ls0.1,5,1,0.5,50,0.5,41,19327,0,0,1.0,0.0,0.5,0.002116893845518381,0.004224844144469061,0.9041025401132058,0.9892176621357459,0.5935922348912391,0.8093719515350066,471.390243902439,108.8,0.3714593012950661,False
ls0.1,5,1,0.5,100,0.5,41,19327,0,0,1.0,0.0,0.5,0.002116893845518381,0.004224844144469061,0.8249882614077774,0.9892176621357459,0.5935922348912391,0.8093719515350066,471.390243902439,108.8,0.3714593012950661,False
ls0.1,5,1,0.5,200,0.5,41,19327,0,0,1.0,0.0,0.5,0.002116893845518381,0.004224844144469061,0.7021106549932793,0.9892176621357459,0.5935922348912391,0.8093719515350066,471.390243902439,108.8,0.3714593012950661,False
ls0.1,5,1,val-Youden,1,0.9670087817853709,38,124,3,19203,0.926829268292683,0.99358410513789,0.9602066867152865,0.2345679012345679,0.37438423645320196,0.006557207765386204,0.9892176621357459,0.5935922348912391,0.8093719515350066,471.390243902439,108.8,0.3714593012950661,False
ls0.1,5,1,val-Youden,2,0.9670087817853709,38,124,3,19203,0.926829268292683,0.99358410513789,0.9602066867152865,0.2345679012345679,0.37438423645320196,0.006697923643670462,0.9892176621357459,0.5935922348912391,0.8093719515350066,471.390243902439,108.8,0.3714593012950661,False
ls0.1,5,1,val-Youden,5,0.9670087817853709,38,124,3,19203,0.926829268292683,0.99358410513789,0.9602066867152865,0.2345679012345679,0.37438423645320196,0.007116526725373746,0.9892176621357459,0.5935922348912391,0.8093719515350066,471.390243902439,108.8,0.3714593012950661,False
ls0.1,5,1,val-Youden,10,0.9670087817853709,38,124,3,19203,0.926829268292683,0.99358410513789,0.9602066867152865,0.2345679012345679,0.37438423645320196,0.0078026042458327,0.9892176621357459,0.5935922348912391,0.8093719515350066,471.390243902439,108.8,0.3714593012950661,False
